date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/08/2021,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,"4,026,553","$526,673,132.40",7.64%
10/08/2021,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,"3,884,745","$370,993,147.50",5.38%
10/08/2021,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,"13,965,671","$356,962,550.76",5.18%
10/08/2021,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,"8,386,696","$283,218,723.92",4.11%
10/08/2021,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,"1,499,120","$269,871,582.40",3.92%
10/08/2021,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,"4,720,563","$265,909,313.79",3.86%
10/08/2021,ARKG,"CAREDX INC",CDNA,14167L103,"3,358,883","$222,794,709.39",3.23%
10/08/2021,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,"2,172,662","$218,156,991.42",3.17%
10/08/2021,ARKG,"VEEVA SYSTEMS INC-CLASS A",VEEV,922475108,"725,110","$208,831,680.00",3.03%
10/08/2021,ARKG,"ACCOLADE INC",ACCD,00437E102,"5,153,778","$205,790,355.54",2.99%
10/08/2021,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,"1,475,661","$198,889,589.58",2.89%
10/08/2021,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,"13,074,358","$187,878,524.46",2.73%
10/08/2021,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,"1,822,852","$187,735,527.48",2.72%
10/08/2021,ARKG,"INCYTE CORP",INCY,45337C102,"2,830,511","$185,823,047.15",2.70%
10/08/2021,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,"2,153,000","$182,918,880.00",2.65%
10/08/2021,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,"329,343","$181,803,922.86",2.64%
