date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/12/2021,ARKK,"TESLA INC",TSLA,88160R101,"2,452,296","$1,942,071,294.24",9.85%
10/12/2021,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,"9,316,296","$1,207,485,124.56",6.12%
10/12/2021,ARKK,"ROKU INC",ROKU,77543R102,"3,537,013","$1,130,429,354.80",5.73%
10/12/2021,ARKK,"COINBASE GLOBAL INC -CLASS A",COIN,19260Q107,"4,323,033","$1,108,857,964.50",5.62%
10/12/2021,ARKK,"UNITY SOFTWARE INC",U,91332U101,"7,816,380","$1,060,682,766.00",5.38%
10/12/2021,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,"3,441,384","$874,008,294.48",4.43%
10/12/2021,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,"3,323,016","$770,574,180.24",3.91%
10/12/2021,ARKK,"SQUARE INC - A",SQ,852234103,"3,236,965","$752,044,078.45",3.81%
10/12/2021,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,"549,899","$746,218,441.99",3.78%
10/12/2021,ARKK,"TWILIO INC - A",TWLO,90138F102,"2,043,985","$655,546,869.20",3.32%
10/12/2021,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,"6,746,257","$630,437,716.65",3.20%
10/12/2021,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,"6,893,950","$620,386,560.50",3.15%
10/12/2021,ARKK,"UIPATH INC - CLASS A",PATH,90364P105,"12,582,223","$604,953,281.84",3.07%
10/12/2021,ARKK,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,"24,099,844","$567,069,329.32",2.88%
10/12/2021,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,"4,388,956","$552,701,229.08",2.80%
10/12/2021,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,"5,408,893","$544,405,080.45",2.76%
10/12/2021,ARKK,"DRAFTKINGS INC - CL A",DKNG,26142R104,"11,019,908","$538,653,103.04",2.73%
10/12/2021,ARKK,"TWITTER INC",TWTR,90184L102,"8,043,766","$499,517,868.60",2.53%
10/12/2021,ARKK,"BEAM THERAPEUTICS INC",BEAM,07373V105,"5,479,190","$474,278,686.40",2.40%
10/12/2021,ARKK,"INVITAE CORP",NVTA,46185L103,"15,858,656","$414,069,508.16",2.10%
10/12/2021,ARKK,"FATE THERAPEUTICS INC",FATE,31189P102,"6,191,840","$350,148,552.00",1.78%
10/12/2021,ARKK,"10X GENOMICS INC-CLASS A",TXG,88025U109,"2,135,294","$333,148,569.88",1.69%
10/12/2021,ARKK,"DOCUSIGN INC",DOCU,256163106,"1,199,789","$313,744,823.50",1.59%
10/12/2021,ARKK,"PAGERDUTY INC",PD,69553P100,"6,951,774","$273,413,271.42",1.39%
10/12/2021,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,"6,858,217","$253,891,193.34",1.29%
10/12/2021,ARKK,"TUSIMPLE HOLDINGS INC - A",TSP,90089L108,"7,156,825","$252,850,627.25",1.28%
10/12/2021,ARKK,"ROBINHOOD MARKETS INC - A",HOOD,770700102,"5,668,585","$238,477,370.95",1.21%
10/12/2021,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,"9,712,416","$232,903,735.68",1.18%
10/12/2021,ARKK,"GINKGO BIOWORKS HOLDINGS INC",DNA,37611X100,"20,111,389","$190,454,853.83",0.97%
10/12/2021,ARKK,"SIGNIFY HEALTH INC -CLASS A",SGFY,82671G100,"10,294,511","$172,844,839.69",0.88%
10/12/2021,ARKK,"2U INC",TWOU,90214J101,"5,269,978","$174,014,673.56",0.88%
10/12/2021,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,"1,560,002","$157,778,602.28",0.80%
10/12/2021,ARKK,"VERACYTE INC",VCYT,92337F107,"3,805,382","$158,113,622.10",0.80%
10/12/2021,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,"4,041,583","$148,083,601.12",0.75%
10/12/2021,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,"5,420,190","$142,063,179.90",0.72%
10/12/2021,ARKK,"TRIMBLE INC",TRMB,896239100,"1,374,508","$110,482,953.04",0.56%
10/12/2021,ARKK,"STRATASYS LTD",SSYS,M85548101,"3,670,885","$98,967,059.60",0.50%
10/12/2021,ARKK,"BERKELEY LIGHTS INC",BLI,084310101,"4,718,494","$87,575,248.64",0.44%
10/12/2021,ARKK,"SKILLZ INC",SKLZ,83067L109,"10,879,351","$87,578,775.55",0.44%
10/12/2021,ARKK,"PROTO LABS INC",PRLB,743713109,"1,171,073","$78,391,626.62",0.40%
10/12/2021,ARKK,"CERUS CORP",CERS,157085101,"10,337,494","$61,818,214.12",0.31%
10/12/2021,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,"3,127,695","$60,520,898.25",0.31%
10/12/2021,ARKK,"COMPUGEN LTD",CGEN,M25722105,"5,438,609","$32,957,970.54",0.17%
10/12/2021,ARKK,"DREYFUS GOVT CASH MAN INS",,X9USDDGCM,"16,417,295","$16,417,294.59",0.08%
