FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKG,2021-08-04,Buy,BEAM,07373V105,BEAM THERAPEUTICS INC,17964,0.0196
ARKG,2021-08-04,Buy,SRNG,G8354H126,SOARING EAGLE ACQUISITION CORP,4144190,0.4755
ARKG,2021-08-04,Buy,SMFR,81663L101,SEMA4 HOLDINGS CORP,179239,0.0232
ARKG,2021-08-04,Buy,SGFY,82671G100,SIGNIFY HEALTH INC,484603,0.1523
ARKG,2021-08-04,Buy,RPTX,760273102,REPARE THERAPEUTICS INC,7962,0.0031
ARKG,2021-08-04,Buy,ZY,98985X100,ZYMERGEN INC,2469102,0.2376
ARKG,2021-08-04,Buy,NVTA,46185L103,INVITAE CORP,25000,0.009
ARKG,2021-08-04,Buy,CRSP,H17182108,CRISPR THERAPEUTICS AG,12743,0.018
ARKG,2021-08-04,Buy,MASS,65443P102,908 DEVICES INC,2401,0.0009
ARKG,2021-08-04,Buy,FATE,31189P102,FATE THERAPEUTICS INC,82289,0.0798
ARKG,2021-08-04,Sell,NVS,66987V109,NOVARTIS AG,133173,0.1416
ARKG,2021-08-04,Sell,TWST,90184D100,TWIST BIOSCIENCE CORP,71425,0.0981
ARKG,2021-08-04,Sell,CLLS,15117K103,CELLECTIS SA,23399,0.0037
ARKG,2021-08-04,Sell,SEER,81578P106,SEER INC,91963,0.0328
ARKG,2021-08-04,Sell,RHHBY,771195104,ROCHE HOLDING AG,203313,0.1151
ARKG,2021-08-04,Sell,MCRB,81750R102,SERES THERAPEUTICS INC,392172,0.0319
ARKG,2021-08-04,Sell,PSTI,72940R300,PLURISTEM THERAPEUTICS INC,1100,0
ARKG,2021-08-04,Sell,REGN,75886F107,REGENERON PHARMACEUTICALS INC,51706,0.3535
